seed,n_clusters,n_samples,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1670003011,2,100,0.005,0.00039502365382601854,0.00029031858895647134,0.6654367221059588,0.6656570106839961,0.6974336380658663,0.6891728163894703,0.6419238618598095,0.6422675803806399,0.5949974086505683,0.6671164630841776,"[340, 540, 703, 932, 1062, 1227, 1431, 1620, 1799, 2170, 2344, 2520, 2702, 2889, 3263, 3444, 3595, 3695, 3821, 3986, 4174, 4357, 4720, 4894, 5085, 5288, 5454, 5663, 5821, 6009, 6174, 6548, 6913, 7282, 7473, 7654, 8002, 8205, 8374, 8739, 8899, 9101, 9285, 9472, 9653, 9826, 10192, 10555, 10746, 10926, 11107, 11294, 11478, 11657, 12026, 12397, 12603, 12732, 12884, 13061, 13420, 13788, 13953, 14152, 14334, 14513, 14887, 15236, 15425, 15609, 15804, 15987, 16151, 16327, 16677, 17045, 17205, 17404, 17559, 17785, 18131]"
1670003117,2,250,0.05,0.023295517127436938,0.010821676396078839,0.6654367221059588,0.6656570106839961,0.7120277563608327,0.6873003634761538,0.6419238618598095,0.6422675803806399,0.64367184449474,0.6689779183388022,"[3595, 8196]"
1670003317,2,250,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1670003522,2,500,0.05,0.023818702500275346,0.008453574182178625,0.6654367221059588,0.6656570106839961,0.7130741271065095,0.6825641590483533,0.6419238618598095,0.6422675803806399,0.6487593468456294,0.6656505594914657,"[3595, 8407]"
1670003764,2,500,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1670004011,2,1000,0.05,0.020927414913536724,0.009995594228439209,0.6654367221059588,0.6656570106839961,0.7072915519330323,0.6856481991408745,0.6419238618598095,0.6422675803806399,0.6486355370602597,0.667283670091863,"[3595, 8735]"
1670004279,2,1000,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1670004569,3,100,0.05,0.0003507748303430642,0.0004266850835856231,0.6654367221059588,0.6656570106839961,0.704372728274039,0.7130190549620002,0.6419238618598095,0.6422675803806399,0.6134624387184687,0.6782245173719117,"[220, 330, 430, 530, 694, 895, 1053, 1218, 1426, 1613, 1793, 1996, 2164, 2312, 2509, 2694, 2881, 3078, 3259, 3419, 3595, 3695, 3808, 3982, 4165, 4348, 4544, 4710, 4888, 5073, 5173, 5273, 5451, 5642, 5791, 5891, 5995, 6163, 6350, 6542, 6714, 6906, 7066, 7277, 7463, 7645, 7885, 7997, 8097, 8197, 8367, 8551, 8730, 8891, 9093, 9268, 9462, 9648, 9818, 10019, 10186, 10373, 10547, 10647, 10747, 10920, 11103, 11287, 11459, 11653, 11850, 12023, 12207, 12383, 12571, 12720, 12863, 13050, 13241, 13412, 13622, 13770, 13934, 14034, 14147, 14247, 14347, 14507, 14699, 14878, 15079, 15234, 15407, 15594, 15694, 15794, 15974, 16143, 16326, 16496, 16671, 16915, 17032, 17202, 17302, 17402, 17554, 17654, 17783, 17968, 18120]"
1670004666,3,100,0.005,0.00040363002115049144,0.0002725722595334065,0.6654367221059588,0.6656570106839961,0.6973234937768477,0.6871902191871352,0.6419238618598095,0.6422675803806399,0.5936421163009271,0.6655984920082474,"[340, 543, 704, 932, 1063, 1230, 1433, 1620, 1800, 2171, 2346, 2521, 2702, 2889, 3267, 3449, 3595, 3695, 3987, 4175, 4357, 4721, 4894, 5088, 5288, 5454, 5665, 5822, 6009, 6182, 6549, 6914, 7284, 7474, 7656, 8003, 8206, 8376, 8741, 8901, 9104, 9472, 9654, 9828, 10197, 10556, 10746, 10926, 11108, 11294, 11478, 11657, 12026, 12398, 12610, 12734, 12889, 13063, 13421, 13788, 13958, 14155, 14336, 14515, 14893, 15238, 15429, 15614, 15805, 15988, 16151, 16328, 16678, 17046, 17205, 17410, 17561, 17786, 18133]"
1670004804,3,250,0.05,0.023295517127436938,0.010821676396078839,0.6654367221059588,0.6656570106839961,0.7120277563608327,0.6873003634761538,0.6419238618598095,0.6422675803806399,0.6439691190562052,0.669014219520603,"[3595, 8202]"
1670005080,3,250,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1670005360,3,500,0.05,0.023488269633219483,0.008398502037669342,0.6654367221059588,0.6656570106839961,0.7124132613723978,0.6824540147593348,0.6419238618598095,0.6422675803806399,0.6468050591066254,0.6655519957435585,"[3595, 8408]"
1670005695,3,500,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
1670006040,3,1000,0.05,0.022194074237250783,0.011344861768917247,0.6654367221059588,0.6656570106839961,0.7098248705804604,0.6883467342218306,0.6419238618598095,0.6422675803806399,0.648371445234107,0.669232574743134,"[3595, 8750]"
1670006439,3,1000,0.005,0.05490692807577924,0.02390131071703927,0.6654367221059588,0.6656570106839961,0.7203436501817381,0.6895583214010353,0.6419238618598095,0.6422675803806399,0.6259409900314025,0.6614391737733776,[3595]
